merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{bul}строял,s t̪ r o j a ɫ,0,строял,0
{bul}строяло,s t̪ r o j a ɫ o̝,0,строяло,0
{bul}строят,s t̪ r o j ɤ t̪,0,строят,0
{bul}строяха,s t̪ r o j a x ə,0,строяха,0
{bul}строяхме,s t̪ r o j a x m ɛ,0,строяхме,0
{bul}строяща,s t̪ r o j a ʃ t̪ ə,0,строяща,0
{bul}строящата,s t̪ r o j a ʃ t̪ ə t̪ ə,0,строящата,0
{bul}строящи,s t̪ r o j a ʃ t̪ i,0,строящи,0
{bul}студентка,s t̪ u d̪ ɛ n t̪ k ə,0,студентка,0
{bul}студентства,s t̪ o d̪ ɛ n t̪ s t̪ v ə,0,студентства,0
{bul}студентствал,s t̪ o d̪ ɛ n t̪ s t̪ v ə ɫ,0,студентствал,0
{bul}студентствала,s t̪ o d̪ ɛ n t̪ s t̪ v ə ɫ ə,0,студентствала,0
{bul}студентстваш,s t̪ o d̪ ɛ n t̪ s t̪ v ə ʃ,0,студентстваш,0
{bul}студентстваща,s t̪ o d̪ ɛ n t̪ s t̪ v ə ʃ t̪ ə,0,студентстваща,0
{bul}сумрак,s u m r ə k,0,сумрак,0
{bul}сушах,s o ʃ a x,0,сушах,0
{bul}сушената,s o ʃ ɛ n ə t̪ ə,0,сушената,0
{bul}сушене,s o ʃ ɛ n ɛ,0,сушене,0
{bul}сушенията,s o ʃ ɛ n i j ə t̪ ə,0,сушенията,0
{bul}сушеха,s o ʃ ɛ x ə,0,сушеха,0
{bul}сушехме,s o ʃ ɛ x m ɛ,0,сушехме,0
{bul}суши,s o ʃ i,0,суши,0
{bul}сушилата,s o ʃ i ɫ ə t̪ ə,0,сушилата,0
{bul}сушилия,s o ʃ i ɫ i j ə,0,сушилия,0
{bul}сушило,s o ʃ i ɫ o̝,0,сушило,0
{bul}сушилото,s o ʃ i ɫ o̝ t̪ o̝,0,сушилото,0
{bul}сушим,s o ʃ i m,0,сушим,0
{bul}сушите,s o ʃ i t̪ ɛ,0,сушите,0
{bul}схватка,s x v a t̪ k ə,0,схватка,0
{bul}счупвайте,s t͡ʃ u p v ə j t̪ ɛ,0,счупвайте,0
{bul}счупвало,s t͡ʃ u p v ə ɫ o̝,0,счупвало,0
{bul}счупване,s t͡ʃ u p v ə n ɛ,0,счупване,0
{bul}счупвания,s t͡ʃ u p v ə n i j ə,0,счупвания,0
{bul}счупваният,s t͡ʃ u p v ə n i j ə t̪,0,счупваният,0
{bul}счупвано,s t͡ʃ u p v ə n o̝,0,счупвано,0
{bul}счупват,s t͡ʃ u p v ə t̪,0,счупват,0
{bul}счупваха,s t͡ʃ u p v ə x ə,0,счупваха,0
{bul}счупващия,s t͡ʃ u p v ə ʃ t̪ i j ə,0,счупващия,0
{bul}счупващо,s t͡ʃ u p v ə ʃ t̪ o̝,0,счупващо,0
{bul}счупен,s t͡ʃ u p ɛ n,0,счупен,0
{bul}счупена,s t͡ʃ u p ɛ n ə,0,счупена,0
{bul}счупени,s t͡ʃ u p ɛ n i,0,счупени,0
{bul}счупените,s t͡ʃ u p ɛ n i t̪ ɛ,0,счупените,0
{bul}счупения,s t͡ʃ u p ɛ n i j ə,0,счупения,0
{bul}счупено,s t͡ʃ u p ɛ n o̝,0,счупено,0
{bul}счупеното,s t͡ʃ u p ɛ n o̝ t̪ o̝,0,счупеното,0
{bul}счупете,s t͡ʃ o p ɛ t̪ ɛ,0,счупете,0
{bul}счупехте,s t͡ʃ u p ɛ x t̪ ɛ,0,счупехте,0
{bul}счупил,s t͡ʃ u p i ɫ,0,счупил,0
{bul}счупила,s t͡ʃ u p i ɫ ə,0,счупила,0
{bul}счупили,s t͡ʃ u p i ɫ i,0,счупили,0
{bul}счупилият,s t͡ʃ u p i ɫ i j ə t̪,0,счупилият,0
{bul}счупило,s t͡ʃ u p i ɫ o̝,0,счупило,0
{bul}счупим,s t͡ʃ u p i m,0,счупим,0
{bul}счупите,s t͡ʃ u p i t̪ ɛ,0,счупите,0
{bul}счупих,s t͡ʃ u p i x,0,счупих,0
{bul}счупиха,s t͡ʃ u p i x ə,0,счупиха,0
{bul}счупиш,s t͡ʃ u p i ʃ,0,счупиш,0
{bul}счупят,s t͡ʃ u pʲ ə t̪,0,счупят,0
{bul}събрат,s ə b r a t̪,0,събрат,0
{bul}събуден,s ɐ b u d̪ ɛ n,0,събуден,0
{bul}събудена,s ɐ b u d̪ ɛ n ə,0,събудена,0
{bul}събудената,s ɐ b u d̪ ɛ n ə t̪ ə,0,събудената,0
{bul}събудени,s ɐ b u d̪ ɛ n i,0,събудени,0
{bul}събудените,s ɐ b u d̪ ɛ n i t̪ ɛ,0,събудените,0
{bul}събудения,s ɐ b u d̪ ɛ n i j ə,0,събудения,0
{bul}събудете,s ə b o d̪ ɛ t̪ ɛ,0,събудете,0
{bul}събудил,s ɐ b u d̪ i ɫ,0,събудил,0
{bul}събудила,s ɐ b u d̪ i ɫ ə,0,събудила,0
{bul}събудилата,s ɐ b u d̪ i ɫ ə t̪ ə,0,събудилата,0
{bul}събудили,s ɐ b u d̪ i ɫ i,0,събудили,0
{bul}събудило,s ɐ b u d̪ i ɫ o̝,0,събудило,0
{bul}събудим,s ɐ b u d̪ i m,0,събудим,0
{bul}събудите,s ɐ b u d̪ i t̪ ɛ,0,събудите,0
{bul}събудих,s ɐ b u d̪ i x,0,събудих,0
{bul}събудиха,s ɐ b u d̪ i x ə,0,събудиха,0
{bul}събудиш,s ɐ b u d̪ i ʃ,0,събудиш,0
{bul}събудят,s ɐ b u dʲ ə t̪,0,събудят,0
{bul}събужда,s ɐ b u ʒ d̪ ə,0,събужда,0
{bul}събуждали,s ɐ b u ʒ d̪ ə ɫ i,0,събуждали,0
{bul}събуждане,s ɐ b u ʒ d̪ ə n ɛ,0,събуждане,0
{bul}събуждани,s ɐ b u ʒ d̪ ə n i,0,събуждани,0
{bul}събуждат,s ɐ b u ʒ d̪ ə t̪,0,събуждат,0
{bul}събуждате,s ɐ b u ʒ d̪ ə t̪ ɛ,0,събуждате,0
{bul}събуждахме,s ɐ b u ʒ d̪ ə x m ɛ,0,събуждахме,0
{bul}събуждащи,s ɐ b u ʒ d̪ ə ʃ t̪ i,0,събуждащи,0
{bul}съветва,s ɐ v ɛ t̪ v ə,0,съветва,0
{bul}съветвал,s ɐ v ɛ t̪ v ə ɫ,0,съветвал,0
{bul}съветвала,s ɐ v ɛ t̪ v ə ɫ ə,0,съветвала,0
{bul}съветвали,s ɐ v ɛ t̪ v ə ɫ i,0,съветвали,0
{bul}съветвалият,s ɐ v ɛ t̪ v ə ɫ i j ə t̪,0,съветвалият,0
{bul}съветвало,s ɐ v ɛ t̪ v ə ɫ o̝,0,съветвало,0
{bul}съветваме,s ɐ v ɛ t̪ v ə m ɛ,0,съветваме,0
{bul}съветван,s ɐ v ɛ t̪ v ə n,0,съветван,0
{bul}съветвания,s ɐ v ɛ t̪ v ə n i j ə,0,съветвания,0
{bul}съветванията,s ɐ v ɛ t̪ v ə n i j ə t̪ ə,0,съветванията,0
{bul}съветваното,s ɐ v ɛ t̪ v ə n o̝ t̪ o̝,0,съветваното,0
{bul}съветват,s ɐ v ɛ t̪ v ə t̪,0,съветват,0
{bul}съветвате,s ɐ v ɛ t̪ v ə t̪ ɛ,0,съветвате,0
{bul}съгласете,s ə ɡ ɫ ɐ s ɛ t̪ ɛ,0,съгласете,0
{bul}съгласие,s ə ɡ ɫ a s i ɛ,0,съгласие,0
{bul}съгласил,s ə ɡ ɫ ɐ s i ɫ,0,съгласил,0
{bul}съгласилите,s ə ɡ ɫ ɐ s i ɫ i t̪ ɛ,0,съгласилите,0
{bul}съгласим,s ə ɡ ɫ ɐ s i m,0,съгласим,0
{bul}съгласите,s ə ɡ ɫ ɐ s i t̪ ɛ,0,съгласите,0
{bul}съгласих,s ə ɡ ɫ ɐ s i x,0,съгласих,0
{bul}съгласихме,s ə ɡ ɫ ɐ s i x m ɛ,0,съгласихме,0
{bul}съгласиш,s ə ɡ ɫ ɐ s i ʃ,0,съгласиш,0
{bul}съгласява,s ə ɡ ɫ ɐ sʲ a v ə,0,съгласява,0
{bul}съгласявал,s ə ɡ ɫ ɐ sʲ a v ə ɫ,0,съгласявал,0
{bul}съгласявалите,s ə ɡ ɫ ɐ sʲ a v ə ɫ i t̪ ɛ,0,съгласявалите,0
{bul}съгласяваме,s ə ɡ ɫ ɐ sʲ a v ə m ɛ,0,съгласяваме,0
{bul}съгласяват,s ə ɡ ɫ ɐ sʲ a v ə t̪,0,съгласяват,0
{bul}съгласяваха,s ə ɡ ɫ ɐ sʲ a v ə x ə,0,съгласяваха,0
{bul}съгласяващо,s ə ɡ ɫ ɐ sʲ a v ə ʃ t̪ o̝,0,съгласяващо,0
{bul}създава,s ɐ z d̪ a v ə,0,създава,0
{bul}създавай,s ɐ z d̪ a v ə j,0,създавай,0
{bul}създавайки,s ɐ z d̪ a v ə j kʲ i,0,създавайки,0
{bul}създавайте,s ɐ z d̪ a v ə j t̪ ɛ,0,създавайте,0
{bul}създавал,s ɐ z d̪ a v ə ɫ,0,създавал,0
{bul}създавала,s ɐ z d̪ a v ə ɫ ə,0,създавала,0
{bul}създавали,s ɐ z d̪ a v ə ɫ i,0,създавали,0
{bul}създавало,s ɐ z d̪ a v ə ɫ o̝,0,създавало,0
{bul}създаваме,s ɐ z d̪ a v ə m ɛ,0,създаваме,0
{bul}създавана,s ɐ z d̪ a v ə n ə,0,създавана,0
{bul}създаваната,s ɐ z d̪ a v ə n ə t̪ ə,0,създаваната,0
{bul}създаване,s ɐ z d̪ a v ə n ɛ,0,създаване,0
{bul}създаването,s ɐ z d̪ a v ə n ɛ t̪ o̝,0,създаването,0
{bul}създавани,s ɐ z d̪ a v ə n i,0,създавани,0
{bul}създаваните,s ɐ z d̪ a v ə n i t̪ ɛ,0,създаваните,0
{bul}създават,s ɐ z d̪ a v ə t̪,0,създават,0
{bul}създавате,s ɐ z d̪ a v ə t̪ ɛ,0,създавате,0
{bul}създаваха,s ɐ z d̪ a v ə x ə,0,създаваха,0
{bul}създавахме,s ɐ z d̪ a v ə x m ɛ,0,създавахме,0
{bul}създаваш,s ɐ z d̪ a v ə ʃ,0,създаваш,0
{bul}създаваше,s ɐ z d̪ a v ə ʃ ɛ,0,създаваше,0
{bul}създаващ,s ɐ z d̪ a v ə ʃ t̪,0,създаващ,0
{bul}създаваща,s ɐ z d̪ a v ə ʃ t̪ ə,0,създаваща,0
{bul}създаващи,s ɐ z d̪ a v ə ʃ t̪ i,0,създаващи,0
{bul}създадат,s ə z d̪ ɐ d̪ ɤ t̪,0,създадат,0
{bul}създадем,s ə z d̪ ɐ d̪ ɛ m,0,създадем,0
{bul}създаден,s ɐ z d̪ a d̪ ɛ n,0,създаден,0
{bul}създадена,s ɐ z d̪ a d̪ ɛ n ə,0,създадена,0
{bul}създадената,s ɐ z d̪ a d̪ ɛ n ə t̪ ə,0,създадената,0
{bul}създадени,s ɐ z d̪ a d̪ ɛ n i,0,създадени,0
{bul}създадените,s ɐ z d̪ a d̪ ɛ n i t̪ ɛ,0,създадените,0
{bul}създадения,s ɐ z d̪ a d̪ ɛ n i j ə,0,създадения,0
{bul}създаденият,s ɐ z d̪ a d̪ ɛ n i j ə t̪,0,създаденият,0
{bul}създадено,s ɐ z d̪ a d̪ ɛ n o̝,0,създадено,0
{bul}създаденото,s ɐ z d̪ a d̪ ɛ n o̝ t̪ o̝,0,създаденото,0
{bul}създадете,s ə z d̪ ɐ d̪ ɛ t̪ ɛ,0,създадете,0
{bul}създадеш,s ə z d̪ ɐ d̪ ɛ ʃ,0,създадеш,0
{bul}създадох,s ɐ z d̪ a d̪ o̝ x,0,създадох,0
{bul}създадоха,s ɐ z d̪ a d̪ o̝ x ə,0,създадоха,0
{bul}създадохме,s ɐ z d̪ a d̪ o̝ x m ɛ,0,създадохме,0
{bul}създадохте,s ɐ z d̪ a d̪ o̝ x t̪ ɛ,0,създадохте,0
{bul}създай,s ɐ z d̪ a j,0,създай,0
{bul}създайте,s ɐ z d̪ a j t̪ ɛ,0,създайте,0
{bul}създал,s ɐ z d̪ a ɫ,0,създал,0
{bul}създала,s ɐ z d̪ a ɫ ə,0,създала,0
{bul}създалата,s ɐ z d̪ a ɫ ə t̪ ə,0,създалата,0
{bul}създали,s ɐ z d̪ a ɫ i,0,създали,0
{bul}създалите,s ɐ z d̪ a ɫ i t̪ ɛ,0,създалите,0
{bul}създалия,s ɐ z d̪ a ɫ i j ə,0,създалия,0
{bul}създало,s ɐ z d̪ a ɫ o̝,0,създало,0
{bul}създалото,s ɐ z d̪ a ɫ o̝ t̪ o̝,0,създалото,0
{bul}съзрели,s ɐ z r ɛ ɫ i,0,съзрели,0
{bul}съзрелия,s ɐ z r ɛ ɫ i j ə,0,съзрелия,0
{bul}съзрем,s ɐ z r ɛ m,0,съзрем,0
{bul}съзрете,s ɐ z r ɛ t̪ ɛ,0,съзрете,0
{bul}съзреше,s ɐ z r ɛ ʃ ɛ,0,съзреше,0
{bul}съзря,s ɐ z rʲ a,0,съзря,0
{bul}съзрял,s ɐ z rʲ a ɫ,0,съзрял,0
{bul}съзряха,s ɐ z rʲ a x ə,0,съзряха,0
{bul}съзряхте,s ɐ z rʲ a x t̪ ɛ,0,съзряхте,0
{bul}сънуваме,s ɐ n u v ə m ɛ,0,сънуваме,0
{bul}сънуване,s ɐ n u v ə n ɛ,0,сънуване,0
{bul}сънуването,s ɐ n u v ə n ɛ t̪ o̝,0,сънуването,0
{bul}сънувания,s ɐ n u v ə n i j ə,0,сънувания,0
{bul}сънуват,s ɐ n u v ə t̪,0,сънуват,0
{bul}сънувате,s ɐ n u v ə t̪ ɛ,0,сънувате,0
{bul}сънуваш,s ɐ n u v ə ʃ,0,сънуваш,0
{bul}сънуващ,s ɐ n u v ə ʃ t̪,0,сънуващ,0
{bul}сънуващия,s ɐ n u v ə ʃ t̪ i j ə,0,сънуващия,0
{bul}сънуващото,s ɐ n u v ə ʃ t̪ o̝ t̪ o̝,0,сънуващото,0
{bul}съобщава,s ə o p ʃ t̪ a v ə,0,съобщава,0
{bul}съобщавай,s ə o p ʃ t̪ a v ə j,0,съобщавай,0
{bul}съобщавайки,s ə o p ʃ t̪ a v ə j kʲ i,0,съобщавайки,0
{bul}съобщавали,s ə o p ʃ t̪ a v ə ɫ i,0,съобщавали,0
{bul}съобщаване,s ə o p ʃ t̪ a v ə n ɛ,0,съобщаване,0
{bul}съобщаването,s ə o p ʃ t̪ a v ə n ɛ t̪ o̝,0,съобщаването,0
{bul}съобщавани,s ə o p ʃ t̪ a v ə n i,0,съобщавани,0
{bul}съобщаваните,s ə o p ʃ t̪ a v ə n i t̪ ɛ,0,съобщаваните,0
{bul}съобщавано,s ə o p ʃ t̪ a v ə n o̝,0,съобщавано,0
{bul}съобщават,s ə o p ʃ t̪ a v ə t̪,0,съобщават,0
{bul}съобщавате,s ə o p ʃ t̪ a v ə t̪ ɛ,0,съобщавате,0
{bul}съобщаваха,s ə o p ʃ t̪ a v ə x ə,0,съобщаваха,0
{bul}съобщаваше,s ə o p ʃ t̪ a v ə ʃ ɛ,0,съобщаваше,0
{bul}съобщаващ,s ə o p ʃ t̪ a v ə ʃ t̪,0,съобщаващ,0
{bul}съобщаващия,s ə o p ʃ t̪ a v ə ʃ t̪ i j ə,0,съобщаващия,0
{bul}съобщен,s ə o p ʃ t̪ ɛ n,0,съобщен,0
{bul}съобщена,s ə o p ʃ t̪ ɛ n ə,0,съобщена,0
{bul}съобщени,s ə o p ʃ t̪ ɛ n i,0,съобщени,0
{bul}съобщените,s ə o p ʃ t̪ ɛ n i t̪ ɛ,0,съобщените,0
{bul}съобщения,s ə o p ʃ t̪ ɛ n i j ə,0,съобщения,0
{bul}съобщено,s ə o p ʃ t̪ ɛ n o̝,0,съобщено,0
{bul}съобщете,s ə o p ʃ t̪ ɛ t̪ ɛ,0,съобщете,0
{bul}съобщи,s ə o p ʃ t̪ i,0,съобщи,0
{bul}съобщил,s ə o p ʃ t̪ i ɫ,0,съобщил,0
{bul}съобщила,s ə o p ʃ t̪ i ɫ ə,0,съобщила,0
{bul}съобщили,s ə o p ʃ t̪ i ɫ i,0,съобщили,0
{bul}съобщило,s ə o p ʃ t̪ i ɫ o̝,0,съобщило,0
{bul}съобщилото,s ə o p ʃ t̪ i ɫ o̝ t̪ o̝,0,съобщилото,0
{bul}съобщим,s ə o p ʃ t̪ i m,0,съобщим,0
{bul}съобщих,s ə o p ʃ t̪ i x,0,съобщих,0
{bul}съобщиха,s ə o p ʃ t̪ i x ə,0,съобщиха,0
{bul}съобщихме,s ə o p ʃ t̪ i x m ɛ,0,съобщихме,0
{bul}съобщихте,s ə o p ʃ t̪ i x t̪ ɛ,0,съобщихте,0
{bul}съобщиш,s ə o p ʃ t̪ i ʃ,0,съобщиш,0
{bul}съобщят,s ə o p ʃ tʲ ɤ t̪,0,съобщят,0
{bul}съперник,s ə p ɛ r n i k,0,съперник,0
{bul}съперница,s ə p ɛ r n i t͡s ə,0,съперница,0
{bul}съперничка,s ə p ɛ r n i t͡ʃ k ə,0,съперничка,0
{bul}съпруг,s ə p r u k,0,съпруг,0
{bul}съпруга,s ə p r u ɡ ə,0,съпруга,0
{bul}състезава,s ə s t̪ ɛ z a v ə,0,състезава,0
{bul}състезавали,s ə s t̪ ɛ z a v ə ɫ i,0,състезавали,0
{bul}състезавалия,s ə s t̪ ɛ z a v ə ɫ i j ə,0,състезавалия,0
{bul}състезавалият,s ə s t̪ ɛ z a v ə ɫ i j ə t̪,0,състезавалият,0
{bul}състезаваме,s ə s t̪ ɛ z a v ə m ɛ,0,състезаваме,0
{bul}състезаванетата,s ə s t̪ ɛ z a v ə n ɛ t̪ ə t̪ ə,0,състезаванетата,0
{bul}състезават,s ə s t̪ ɛ z a v ə t̪,0,състезават,0
{bul}състезавате,s ə s t̪ ɛ z a v ə t̪ ɛ,0,състезавате,0
{bul}състезаваха,s ə s t̪ ɛ z a v ə x ə,0,състезаваха,0
{bul}състезаваш,s ə s t̪ ɛ z a v ə ʃ,0,състезаваш,0
{bul}състезаваше,s ə s t̪ ɛ z a v ə ʃ ɛ,0,състезаваше,0
{bul}състезаващ,s ə s t̪ ɛ z a v ə ʃ t̪,0,състезаващ,0
{bul}състезаващи,s ə s t̪ ɛ z a v ə ʃ t̪ i,0,състезаващи,0
{bul}състезаващите,s ə s t̪ ɛ z a v ə ʃ t̪ i t̪ ɛ,0,състезаващите,0
{bul}състезаващия,s ə s t̪ ɛ z a v ə ʃ t̪ i j ə,0,състезаващия,0
{bul}състезаващо,s ə s t̪ ɛ z a v ə ʃ t̪ o̝,0,състезаващо,0
{bul}състезание,s ə s t̪ ɛ z a n i ɛ,0,състезание,0
{bul}състезател,s ə s t̪ ɛ z a t̪ ɛ ɫ,0,състезател,0
{bul}състезателка,s ə s t̪ ɛ z a t̪ ɛ ɫ k ə,0,състезателка,0
{bul}съчетава,s ə t͡ʃ ɛ t̪ a v ə,0,съчетава,0
{bul}съчетавайки,s ə t͡ʃ ɛ t̪ a v ə j kʲ i,0,съчетавайки,0
{bul}съчетавалото,s ə t͡ʃ ɛ t̪ a v ə ɫ o̝ t̪ o̝,0,съчетавалото,0
{bul}съчетаване,s ə t͡ʃ ɛ t̪ a v ə n ɛ,0,съчетаване,0
{bul}съчетаването,s ə t͡ʃ ɛ t̪ a v ə n ɛ t̪ o̝,0,съчетаването,0
{bul}съчетават,s ə t͡ʃ ɛ t̪ a v ə t̪,0,съчетават,0
{bul}съчетавате,s ə t͡ʃ ɛ t̪ a v ə t̪ ɛ,0,съчетавате,0
{bul}съчетаващ,s ə t͡ʃ ɛ t̪ a v ə ʃ t̪,0,съчетаващ,0
{bul}съчетаващи,s ə t͡ʃ ɛ t̪ a v ə ʃ t̪ i,0,съчетаващи,0
{bul}съчетаващо,s ə t͡ʃ ɛ t̪ a v ə ʃ t̪ o̝,0,съчетаващо,0
{bul}съществуванията,s ə ʃ t̪ ɛ s t̪ v u v ə n i j ə t̪ ə,0,съществуванията,0
{bul}сяда,sʲ a d̪ ə,0,сяда,0
{bul}сядали,sʲ a d̪ ə ɫ i,0,сядали,0
{bul}сядалите,sʲ a d̪ ə ɫ i t̪ ɛ,0,сядалите,0
{bul}сядаме,sʲ a d̪ ə m ɛ,0,сядаме,0
{bul}сядане,sʲ a d̪ ə n ɛ,0,сядане,0
{bul}сядането,sʲ a d̪ ə n ɛ t̪ o̝,0,сядането,0
{bul}сядат,sʲ a d̪ ə t̪,0,сядат,0
{bul}сядате,sʲ a d̪ ə t̪ ɛ,0,сядате,0
{bul}сядах,sʲ a d̪ ə x,0,сядах,0
{bul}сядаха,sʲ a d̪ ə x ə,0,сядаха,0
{bul}сядахме,sʲ a d̪ ə x m ɛ,0,сядахме,0
{bul}сядаш,sʲ a d̪ ə ʃ,0,сядаш,0
{bul}сядаше,sʲ a d̪ ə ʃ ɛ,0,сядаше,0
{bul}сядащ,sʲ a d̪ ə ʃ t̪,0,сядащ,0
{bul}сядащият,sʲ a d̪ ə ʃ t̪ i j ə t̪,0,сядащият,0
{bul}сяклата,sʲ a k ɫ ə t̪ ə,0,сяклата,0
{bul}сякло,sʲ a k ɫ o̝,0,сякло,0
{bul}сякъл,sʲ a k ə ɫ,0,сякъл,0
{bul}танцувай,t̪ ɐ n t͡s u v ə j,0,танцувай,0
{bul}танцувайки,t̪ ɐ n t͡s u v ə j kʲ i,0,танцувайки,0
{bul}танцуваме,t̪ ɐ n t͡s u v ə m ɛ,0,танцуваме,0
{bul}танцуване,t̪ ɐ n t͡s u v ə n ɛ,0,танцуване,0
{bul}танцуват,t̪ ɐ n t͡s u v ə t̪,0,танцуват,0
{bul}танцуваш,t̪ ɐ n t͡s u v ə ʃ,0,танцуваш,0
{bul}танцуваше,t̪ ɐ n t͡s u v ə ʃ ɛ,0,танцуваше,0
{bul}танцуващи,t̪ ɐ n t͡s u v ə ʃ t̪ i,0,танцуващи,0
{bul}танцуващите,t̪ ɐ n t͡s u v ə ʃ t̪ i t̪ ɛ,0,танцуващите,0
{bul}танцуващият,t̪ ɐ n t͡s u v ə ʃ t̪ i j ə t̪,0,танцуващият,0
{bul}тека,t̪ ɛ k ə,0,тека,0
{bul}текат,t̪ ɛ k ɤ t̪,0,текат,0
{bul}текла,t̪ ɛ k ɫ ə,0,текла,0
{bul}текли,t̪ ɛ k ɫ i,0,текли,0
{bul}текло,t̪ ɛ k ɫ o,0,текло,0
{bul}текоха,t̪ ɛ k o x ə,0,текоха,0
{bul}телевизора,t̪ ɛ ɫ ɛ v i z o ɾ ə,0,телевизора,0
{bul}телевизори,t̪ ɛ ɫ ɛ v i z o ɾ i,0,телевизори,0
{bul}телевизорите,t̪ ɛ ɫ ɛ v i z o ɾ i t̪ ɛ,0,телевизорите,0
{bul}телевизорът,t̪ ɛ ɫ ɛ v i z o ɾ ə t̪,0,телевизорът,0
{bul}телескоп,t̪ ɛ ɫ ɛ s k ɔ p,0,телескоп,0
{bul}телефонира,t̪ ɛ ɫ ɛ f o n i ɾ ə,0,телефонира,0
{bul}телефонирайки,t̪ ɛ ɫ ɛ f o n i ɾ ə j kʲ i,0,телефонирайки,0
{bul}телефонирайте,t̪ ɛ ɫ ɛ f o n i ɾ ə j t̪ ɛ,0,телефонирайте,0
{bul}телефонирал,t̪ ɛ ɫ ɛ f o n i ɾ ə ɫ,0,телефонирал,0
